timestamp,datetime,price
1760831298.8030996,2025-10-18 23:48:18,107118.52
1760831359.1102257,2025-10-18 23:49:19,107118.52
1760831419.4193835,2025-10-18 23:50:19,107091.28
1760831479.7222188,2025-10-18 23:51:19,107091.28
1760831540.0299363,2025-10-18 23:52:20,107103.74
1760831600.3341463,2025-10-18 23:53:20,107118.99
1760831660.6386766,2025-10-18 23:54:20,107129.56
1760831720.9455295,2025-10-18 23:55:20,107139.05
1760831781.2464666,2025-10-18 23:56:21,107145.47
1760831841.550669,2025-10-18 23:57:21,107149.88
1760831901.855451,2025-10-18 23:58:21,107166.98
1760831962.1638248,2025-10-18 23:59:22,107185.0
1760832022.4693604,2025-10-19 00:00:22,107181.5
1760832082.771634,2025-10-19 00:01:22,107199.99
1760832143.0773823,2025-10-19 00:02:23,107172.68
1760832203.382177,2025-10-19 00:03:23,107164.06
1760832263.778425,2025-10-19 00:04:23,107172.01
1760832324.086342,2025-10-19 00:05:24,107194.83
1760832384.3892498,2025-10-19 00:06:24,107125.95
1760832444.693962,2025-10-19 00:07:24,107119.56
1760832504.979047,2025-10-19 00:08:24,107034.74
1760832565.2836106,2025-10-19 00:09:25,107154.01
1760832625.5956807,2025-10-19 00:10:25,107111.88
1760832685.9038231,2025-10-19 00:11:25,107123.11
1760832746.2103791,2025-10-19 00:12:26,107157.29
1760832806.5136437,2025-10-19 00:13:26,107112.89
1760832866.8175483,2025-10-19 00:14:26,107006.5
1760832927.1250763,2025-10-19 00:15:27,107112.89
1760832987.4291778,2025-10-19 00:16:27,107073.32
1760833047.7372034,2025-10-19 00:17:27,107076.26
1760833108.0395408,2025-10-19 00:18:28,107113.82
1760833168.339991,2025-10-19 00:19:28,107077.35
1760833228.6407657,2025-10-19 00:20:28,107077.68
1760833288.9486344,2025-10-19 00:21:28,107092.89
1760833349.2439475,2025-10-19 00:22:29,107141.4
1760833409.5468984,2025-10-19 00:23:29,107110.72
1760833469.8553863,2025-10-19 00:24:29,107138.04
1760833530.1601431,2025-10-19 00:25:30,107141.28
1760833590.464596,2025-10-19 00:26:30,107141.28
1760833650.768877,2025-10-19 00:27:30,107120.01
1760833711.0724776,2025-10-19 00:28:31,107099.04
1760833771.3782313,2025-10-19 00:29:31,107088.34
1760833831.6842203,2025-10-19 00:30:31,107088.35
1760833891.9891653,2025-10-19 00:31:31,107070.14
1760833952.2968214,2025-10-19 00:32:32,107000.0
1760834012.5862534,2025-10-19 00:33:32,107017.07
1760834072.8893456,2025-10-19 00:34:32,107017.07
1760834133.1945827,2025-10-19 00:35:33,107000.01
1760834193.5039105,2025-10-19 00:36:33,106980.0
1760834253.8061402,2025-10-19 00:37:33,106959.69
1760834314.1113305,2025-10-19 00:38:34,106965.82
1760834374.4178665,2025-10-19 00:39:34,106950.21
1760834434.7241628,2025-10-19 00:40:34,106946.13
1760834495.0303643,2025-10-19 00:41:35,106954.93
1760834555.3370209,2025-10-19 00:42:35,106969.37
1760834615.6428142,2025-10-19 00:43:35,106776.72
1760834675.946591,2025-10-19 00:44:35,106839.99
1760834736.2454362,2025-10-19 00:45:36,106845.85
1760834796.5572774,2025-10-19 00:46:36,106861.87
1760834856.8622599,2025-10-19 00:47:36,106778.53
1760834917.1488872,2025-10-19 00:48:37,106756.83
1760834977.4536088,2025-10-19 00:49:37,106765.13
1760835037.7632399,2025-10-19 00:50:37,106794.65
1760835098.0696237,2025-10-19 00:51:38,106790.38
1760835158.3770118,2025-10-19 00:52:38,106767.6
1760835218.6815643,2025-10-19 00:53:38,106767.57
1760835278.9884577,2025-10-19 00:54:38,106842.68
1760835339.297826,2025-10-19 00:55:39,106882.01
1760835399.6047254,2025-10-19 00:56:39,106906.25
1760835459.9077911,2025-10-19 00:57:39,106883.58
1760835520.2117722,2025-10-19 00:58:40,106904.74
1760835580.5133407,2025-10-19 00:59:40,106889.88
1760835640.8153758,2025-10-19 01:00:40,106879.91
1760835701.117538,2025-10-19 01:01:41,106871.61
1760835761.4272084,2025-10-19 01:02:41,106865.19
1760835821.7323356,2025-10-19 01:03:41,106836.03
1760835882.0401742,2025-10-19 01:04:42,106836.04
1760835942.3479562,2025-10-19 01:05:42,106844.33
1760836002.6561103,2025-10-19 01:06:42,106827.94
1760836062.9676216,2025-10-19 01:07:42,106794.89
1760836123.2697039,2025-10-19 01:08:43,106806.33
1760836183.5784833,2025-10-19 01:09:43,106793.33
1760836243.877905,2025-10-19 01:10:43,106761.67
1760836304.1838565,2025-10-19 01:11:44,106782.0
1760836364.4892714,2025-10-19 01:12:44,106810.36
1760836424.793011,2025-10-19 01:13:44,106819.99
1760836485.093724,2025-10-19 01:14:45,106817.61
1760836545.3945417,2025-10-19 01:15:45,106817.61
1760836605.6977983,2025-10-19 01:16:45,106862.74
1760836666.006049,2025-10-19 01:17:46,106878.18
1760836726.3124542,2025-10-19 01:18:46,106890.59
1760836786.6215458,2025-10-19 01:19:46,106925.69
1760836846.9272873,2025-10-19 01:20:46,106980.92
1760836907.232246,2025-10-19 01:21:47,106940.0
1760836967.5277123,2025-10-19 01:22:47,106939.99
1760837027.830364,2025-10-19 01:23:47,106967.24
1760837088.1367302,2025-10-19 01:24:48,106967.25
1760837148.4393423,2025-10-19 01:25:48,106966.56
1760837208.7449818,2025-10-19 01:26:48,106938.01
1760837269.0478506,2025-10-19 01:27:49,106937.99
1760837329.3442664,2025-10-19 01:28:49,106937.99
1760837389.6434984,2025-10-19 01:29:49,106938.0
1760837449.9499667,2025-10-19 01:30:49,106965.28
1760837510.2584164,2025-10-19 01:31:50,106965.28
1760837570.5604253,2025-10-19 01:32:50,106911.28
1760837630.864128,2025-10-19 01:33:50,106920.0
1760837691.1692472,2025-10-19 01:34:51,106926.52
1760837751.4714694,2025-10-19 01:35:51,106926.53
1760837811.7748778,2025-10-19 01:36:51,106903.98
1760837872.0806403,2025-10-19 01:37:52,106921.46
1760837932.3839936,2025-10-19 01:38:52,106912.16
1760837992.6876388,2025-10-19 01:39:52,106904.32
1760838052.9952447,2025-10-19 01:40:52,106904.33
1760838113.301451,2025-10-19 01:41:53,106904.32
1760838173.6075373,2025-10-19 01:42:53,106874.88
1760838234.3369586,2025-10-19 01:43:54,106884.0
1760838294.6439128,2025-10-19 01:44:54,106884.01
1760838354.953374,2025-10-19 01:45:54,106928.95
1760838415.2594519,2025-10-19 01:46:55,106934.48
1760838475.5645604,2025-10-19 01:47:55,106945.32
1760838535.8723164,2025-10-19 01:48:55,106945.32
1760838596.1689985,2025-10-19 01:49:56,106916.81
1760838656.4775271,2025-10-19 01:50:56,106941.72
1760838716.780899,2025-10-19 01:51:56,106955.06
1760838777.0868204,2025-10-19 01:52:57,106978.16
1760838837.3949552,2025-10-19 01:53:57,106988.79
1760838897.7015436,2025-10-19 01:54:57,106983.24
1760838958.0051754,2025-10-19 01:55:58,106942.8
1760839018.3127217,2025-10-19 01:56:58,106929.81
1760839078.6187615,2025-10-19 01:57:58,106929.82
1760839138.92182,2025-10-19 01:58:58,106947.76
1760839199.2272806,2025-10-19 01:59:59,106973.26
1760839259.5305684,2025-10-19 02:00:59,106970.87
1760839319.8245785,2025-10-19 02:01:59,106959.68
1760839380.1329303,2025-10-19 02:03:00,106940.58
1760839440.434777,2025-10-19 02:04:00,106929.98
1760839500.738878,2025-10-19 02:05:00,106919.42
1760839561.0442047,2025-10-19 02:06:01,106934.21
1760839621.3510816,2025-10-19 02:07:01,106906.33
1760839681.653562,2025-10-19 02:08:01,106910.22
1760839741.963021,2025-10-19 02:09:01,106910.22
1760839802.2802842,2025-10-19 02:10:02,106994.79
1760839862.5855708,2025-10-19 02:11:02,106986.76
1760839922.8908234,2025-10-19 02:12:02,106986.77
1760839983.192999,2025-10-19 02:13:03,106956.96
1760840043.496885,2025-10-19 02:14:03,106926.24
1760840103.8045137,2025-10-19 02:15:03,106935.24
1760840164.1092386,2025-10-19 02:16:04,106935.23
1760840224.412072,2025-10-19 02:17:04,106935.24
1760840284.7140498,2025-10-19 02:18:04,106914.0
1760840345.0205076,2025-10-19 02:19:05,106913.99
1760840405.3217578,2025-10-19 02:20:05,106926.65
1760840465.6251733,2025-10-19 02:21:05,106971.39
1760840525.9320343,2025-10-19 02:22:05,106959.69
1760840586.2391186,2025-10-19 02:23:06,106968.1
1760840646.544251,2025-10-19 02:24:06,106944.4
1760840706.8478737,2025-10-19 02:25:06,106944.4
1760840767.1526394,2025-10-19 02:26:07,106944.4
1760840827.4534078,2025-10-19 02:27:07,106926.9
1760840887.7553678,2025-10-19 02:28:07,106900.0
1760840948.062706,2025-10-19 02:29:08,106888.99
1760841008.363399,2025-10-19 02:30:08,106888.98
1760841068.666317,2025-10-19 02:31:08,106888.98
1760841128.9712198,2025-10-19 02:32:08,106879.22
1760841189.2755897,2025-10-19 02:33:09,106895.58
1760841249.5788634,2025-10-19 02:34:09,106870.62
1760841309.886833,2025-10-19 02:35:09,106855.3
1760841370.1961193,2025-10-19 02:36:10,106840.9
1760841430.5054235,2025-10-19 02:37:10,106848.56
1760841490.8109403,2025-10-19 02:38:10,106874.44
1760841551.1140838,2025-10-19 02:39:11,106894.0
1760841611.4172945,2025-10-19 02:40:11,106848.12
1760841671.717392,2025-10-19 02:41:11,106848.12
1760841732.0246959,2025-10-19 02:42:12,106858.8
1760841792.3316658,2025-10-19 02:43:12,106858.8
1760841852.6422882,2025-10-19 02:44:12,106858.8
1760841912.9458518,2025-10-19 02:45:12,106858.79
1760841973.2400925,2025-10-19 02:46:13,106858.78
1760842033.5436091,2025-10-19 02:47:13,106823.3
1760842093.8448806,2025-10-19 02:48:13,106840.74
1760842154.1467915,2025-10-19 02:49:14,106836.73
1760842214.453628,2025-10-19 02:50:14,106860.6
1760842274.757293,2025-10-19 02:51:14,106876.08
1760842335.0644841,2025-10-19 02:52:15,106860.6
1760842395.3656583,2025-10-19 02:53:15,106840.01
1760842455.669084,2025-10-19 02:54:15,106880.97
1760842515.9767463,2025-10-19 02:55:15,106878.23
1760842576.2794378,2025-10-19 02:56:16,106860.0
1760842636.5807161,2025-10-19 02:57:16,106850.01
1760842696.8700953,2025-10-19 02:58:16,106850.0
1760842757.1729522,2025-10-19 02:59:17,106856.41
1760842817.4770515,2025-10-19 03:00:17,106847.02
1760842877.7810237,2025-10-19 03:01:17,106837.36
1760842938.0824344,2025-10-19 03:02:18,106837.36
1760842998.3863084,2025-10-19 03:03:18,106844.25
1760843058.687186,2025-10-19 03:04:18,106815.56
1760843119.0244873,2025-10-19 03:05:19,106829.09
1760843179.3254871,2025-10-19 03:06:19,106814.5
1760843239.640307,2025-10-19 03:07:19,106833.73
1760843299.944523,2025-10-19 03:08:19,106829.31
1760843360.2499566,2025-10-19 03:09:20,106805.63
1760843420.5502553,2025-10-19 03:10:20,106826.7
1760843480.855795,2025-10-19 03:11:20,106826.69
1760843541.1582723,2025-10-19 03:12:21,106837.41
1760843601.4662127,2025-10-19 03:13:21,106837.41
1760843661.7682383,2025-10-19 03:14:21,106837.41
1760843722.0693922,2025-10-19 03:15:22,106850.0
1760843782.370897,2025-10-19 03:16:22,106891.18
1760843842.6747856,2025-10-19 03:17:22,106928.86
1760843902.9808412,2025-10-19 03:18:22,106972.0
1760843963.2857308,2025-10-19 03:19:23,107030.11
1760844023.5898292,2025-10-19 03:20:23,107112.32
1760844083.8934276,2025-10-19 03:21:23,107088.01
1760844144.199758,2025-10-19 03:22:24,107123.3
1760844204.5055208,2025-10-19 03:23:24,107117.52
1760844264.8087907,2025-10-19 03:24:24,107121.75
1760844325.112293,2025-10-19 03:25:25,107068.14
1760844385.4172878,2025-10-19 03:26:25,107076.9
1760844445.7239482,2025-10-19 03:27:25,107109.53
1760844506.0285218,2025-10-19 03:28:26,107109.53
1760844566.335651,2025-10-19 03:29:26,107121.99
1760844626.645022,2025-10-19 03:30:26,107167.64
1760844686.9514287,2025-10-19 03:31:26,107133.97
1760844747.2576642,2025-10-19 03:32:27,107196.55
1760844807.561935,2025-10-19 03:33:27,107152.43
1760844867.8698328,2025-10-19 03:34:27,107144.85
1760844928.1616058,2025-10-19 03:35:28,107171.69
1760844988.4654474,2025-10-19 03:36:28,107191.08
1760845048.739602,2025-10-19 03:37:28,107230.0
1760845109.0393863,2025-10-19 03:38:29,107218.61
1760845169.3444264,2025-10-19 03:39:29,107249.87
1760845229.6309845,2025-10-19 03:40:29,107260.0
1760845289.9349709,2025-10-19 03:41:29,107189.95
1760845350.2414713,2025-10-19 03:42:30,107270.58
1760845410.548431,2025-10-19 03:43:30,107200.17
1760845470.8530395,2025-10-19 03:44:30,107236.61
1760845531.1582294,2025-10-19 03:45:31,107262.0
1760845591.4608798,2025-10-19 03:46:31,107283.24
1760845651.765371,2025-10-19 03:47:31,107302.96
1760845712.072351,2025-10-19 03:48:32,107307.03
1760845772.3797739,2025-10-19 03:49:32,107321.0
1760845832.688482,2025-10-19 03:50:32,107302.24
1760845892.997567,2025-10-19 03:51:32,107262.85
1760845953.3063707,2025-10-19 03:52:33,107253.58
1760846013.6097672,2025-10-19 03:53:33,107260.01
1760846073.914591,2025-10-19 03:54:33,107226.56
1760846134.2217383,2025-10-19 03:55:34,107224.0
1760846194.5036848,2025-10-19 03:56:34,107253.59
1760846254.8095129,2025-10-19 03:57:34,107245.13
1760846315.1170878,2025-10-19 03:58:35,107275.79
1760846375.42247,2025-10-19 03:59:35,107275.79
1760846435.7264307,2025-10-19 04:00:35,107280.12
1760846496.0322967,2025-10-19 04:01:36,107201.99
1760846556.3201914,2025-10-19 04:02:36,107208.39
1760846616.627812,2025-10-19 04:03:36,107208.4
1760846676.9337728,2025-10-19 04:04:36,107208.4
1760846737.2398574,2025-10-19 04:05:37,107219.11
1760846797.5484784,2025-10-19 04:06:37,107233.01
1760846857.8546758,2025-10-19 04:07:37,107184.09
1760846918.1603408,2025-10-19 04:08:38,107038.43
1760846978.4634063,2025-10-19 04:09:38,107051.45
1760847038.7523034,2025-10-19 04:10:38,107088.22
1760847099.0457828,2025-10-19 04:11:39,107083.27
1760847159.3514628,2025-10-19 04:12:39,107033.73
1760847219.6536925,2025-10-19 04:13:39,107015.61
1760847279.9600446,2025-10-19 04:14:39,107033.46
1760847340.2629993,2025-10-19 04:15:40,107060.74
1760847400.5651393,2025-10-19 04:16:40,107061.28
1760847460.8661728,2025-10-19 04:17:40,107017.43
1760847521.1705623,2025-10-19 04:18:41,107016.03
1760847581.4738805,2025-10-19 04:19:41,107005.36
1760847641.777903,2025-10-19 04:20:41,107023.73
1760847702.0787694,2025-10-19 04:21:42,107040.09
1760847762.3749049,2025-10-19 04:22:42,107013.03
1760847822.6826766,2025-10-19 04:23:42,107043.02
1760847882.9907112,2025-10-19 04:24:42,107043.02
1760847943.2933543,2025-10-19 04:25:43,107045.67
1760848003.5969784,2025-10-19 04:26:43,107045.67
1760848063.9019237,2025-10-19 04:27:43,107024.55
1760848124.2093287,2025-10-19 04:28:44,107026.71
1760848184.517545,2025-10-19 04:29:44,107064.58
1760848244.8258832,2025-10-19 04:30:44,107124.92
1760848305.1303022,2025-10-19 04:31:45,107157.78
1760848365.4347634,2025-10-19 04:32:45,107139.49
1760848425.7432714,2025-10-19 04:33:45,107139.48
1760848486.051692,2025-10-19 04:34:46,107146.07
1760848546.3555062,2025-10-19 04:35:46,107146.07
1760848606.662524,2025-10-19 04:36:46,107131.52
1760848666.9673593,2025-10-19 04:37:46,107104.22
1760848727.27169,2025-10-19 04:38:47,107116.7
1760848787.5796041,2025-10-19 04:39:47,107131.18
1760848847.8766093,2025-10-19 04:40:47,107136.53
1760848908.1824963,2025-10-19 04:41:48,107136.53
1760848968.4858458,2025-10-19 04:42:48,107136.53
1760849028.7902153,2025-10-19 04:43:48,107136.53
1760849089.0948682,2025-10-19 04:44:49,107120.0
1760849149.3972766,2025-10-19 04:45:49,107126.4
1760849209.701137,2025-10-19 04:46:49,107156.78
1760849270.0051234,2025-10-19 04:47:50,107096.03
1760849330.3020449,2025-10-19 04:48:50,107099.85
1760849390.608292,2025-10-19 04:49:50,107085.35
1760849450.9119747,2025-10-19 04:50:50,107091.78
1760849511.2132907,2025-10-19 04:51:51,107091.77
1760849571.5172544,2025-10-19 04:52:51,107075.16
1760849631.82729,2025-10-19 04:53:51,107058.01
1760849692.1316106,2025-10-19 04:54:52,107078.5
1760849752.4343722,2025-10-19 04:55:52,107078.5
1760849812.737951,2025-10-19 04:56:52,107049.92
1760849873.0437136,2025-10-19 04:57:53,107067.53
1760849933.3474092,2025-10-19 04:58:53,107067.53
1760849993.6554291,2025-10-19 04:59:53,107046.89
1760850053.962187,2025-10-19 05:00:53,107059.99
1760850114.2670753,2025-10-19 05:01:54,107059.99
1760850174.5631483,2025-10-19 05:02:54,107045.44
1760850234.8665655,2025-10-19 05:03:54,107051.15
1760850295.1672645,2025-10-19 05:04:55,107051.16
1760850355.4726715,2025-10-19 05:05:55,107045.01
1760850415.773915,2025-10-19 05:06:55,107059.99
1760850476.0811088,2025-10-19 05:07:56,107060.0
1760850536.388499,2025-10-19 05:08:56,107074.06
1760850596.6911714,2025-10-19 05:09:56,107074.05
1760850656.9990492,2025-10-19 05:10:56,107068.02
1760850717.3048017,2025-10-19 05:11:57,107078.73
1760850777.6089025,2025-10-19 05:12:57,107058.52
1760850837.912097,2025-10-19 05:13:57,107049.39
1760850898.2147799,2025-10-19 05:14:58,107049.39
1760850958.522668,2025-10-19 05:15:58,107044.8
1760851018.8287933,2025-10-19 05:16:58,107071.8
1760851079.1355903,2025-10-19 05:17:59,107112.31
1760851139.4382474,2025-10-19 05:18:59,107138.13
1760851199.7413726,2025-10-19 05:19:59,107128.16
1760851260.0442586,2025-10-19 05:21:00,107139.99
1760851320.34801,2025-10-19 05:22:00,107180.0
1760851380.652118,2025-10-19 05:23:00,107105.99
1760851440.9572618,2025-10-19 05:24:00,107058.59
1760851501.2647305,2025-10-19 05:25:01,107050.01
1760851561.5703154,2025-10-19 05:26:01,107026.59
1760851621.8757446,2025-10-19 05:27:01,107013.99
1760851682.1644235,2025-10-19 05:28:02,106924.47
1760851742.467079,2025-10-19 05:29:02,106959.19
1760851802.7845814,2025-10-19 05:30:02,106978.63
1760851863.0612862,2025-10-19 05:31:03,106980.31
1760851923.3626006,2025-10-19 05:32:03,106951.14
1760851983.6697454,2025-10-19 05:33:03,106972.37
1760852043.9755194,2025-10-19 05:34:03,106986.61
1760852104.2779222,2025-10-19 05:35:04,107032.85
1760852164.5825438,2025-10-19 05:36:04,107036.43
1760852224.8914516,2025-10-19 05:37:04,107006.43
1760852285.1825998,2025-10-19 05:38:05,107021.44
1760852345.490411,2025-10-19 05:39:05,107044.19
1760852405.7930868,2025-10-19 05:40:05,107011.03
1760852466.0977762,2025-10-19 05:41:06,107000.0
1760852526.401594,2025-10-19 05:42:06,107000.0
1760852586.7077584,2025-10-19 05:43:06,106957.0
1760852647.0126183,2025-10-19 05:44:07,106984.91
1760852707.316213,2025-10-19 05:45:07,106946.11
1760852767.6190999,2025-10-19 05:46:07,106928.4
1760852827.925312,2025-10-19 05:47:07,106886.89
1760852888.226719,2025-10-19 05:48:08,106888.59
1760852948.530988,2025-10-19 05:49:08,106881.15
1760853008.8360064,2025-10-19 05:50:08,106872.84
1760853069.1388898,2025-10-19 05:51:09,106880.31
1760853129.4407678,2025-10-19 05:52:09,106841.0
1760853189.7476583,2025-10-19 05:53:09,106808.41
1760853250.0540392,2025-10-19 05:54:10,106828.04
1760853310.3607757,2025-10-19 05:55:10,106852.74
1760853370.6645565,2025-10-19 05:56:10,106837.34
1760853430.9697626,2025-10-19 05:57:10,106871.37
1760853491.2735987,2025-10-19 05:58:11,106851.11
1760853551.566098,2025-10-19 05:59:11,106859.42
1760853611.8755453,2025-10-19 06:00:11,106878.22
1760853672.184416,2025-10-19 06:01:12,106873.96
1760853732.4877205,2025-10-19 06:02:12,106855.02
1760853792.7929819,2025-10-19 06:03:12,106886.28
1760853853.111154,2025-10-19 06:04:13,106878.7
1760853913.4153469,2025-10-19 06:05:13,106897.59
1760853973.7225206,2025-10-19 06:06:13,106905.1
1760854034.031609,2025-10-19 06:07:14,106899.7
1760854094.3387218,2025-10-19 06:08:14,106899.71
1760854154.6480591,2025-10-19 06:09:14,106840.0
1760854214.9552066,2025-10-19 06:10:14,106844.89
1760854275.2620244,2025-10-19 06:11:15,106834.21
1760854335.5679512,2025-10-19 06:12:15,106826.7
1760854395.8729994,2025-10-19 06:13:15,106853.96
1760854456.1831832,2025-10-19 06:14:16,106814.05
1760854516.487554,2025-10-19 06:15:16,106803.37
1760854576.780417,2025-10-19 06:16:16,106798.35
1760854637.0863726,2025-10-19 06:17:17,106802.62
1760854697.39126,2025-10-19 06:18:17,106791.99
1760854757.6977384,2025-10-19 06:19:17,106798.67
1760854818.0082939,2025-10-19 06:20:18,106802.64
1760854878.3096428,2025-10-19 06:21:18,106798.68
1760854938.6187737,2025-10-19 06:22:18,106777.57
1760854998.925867,2025-10-19 06:23:18,106791.29
1760855059.2307785,2025-10-19 06:24:19,106794.17
1760855119.5421798,2025-10-19 06:25:19,106790.85
1760855179.847677,2025-10-19 06:26:19,106810.0
1760855240.1525955,2025-10-19 06:27:20,106799.01
1760855300.4552822,2025-10-19 06:28:20,106799.0
1760855360.76417,2025-10-19 06:29:20,106798.99
1760855421.0703166,2025-10-19 06:30:21,106816.91
1760855481.3775945,2025-10-19 06:31:21,106769.55
1760855541.6833043,2025-10-19 06:32:21,106728.47
1760855601.990223,2025-10-19 06:33:21,106751.97
1760855662.2942946,2025-10-19 06:34:22,106755.02
1760855722.6018677,2025-10-19 06:35:22,106688.08
1760855782.9063976,2025-10-19 06:36:22,106672.92
1760855843.2106445,2025-10-19 06:37:23,106580.43
1760855903.5165765,2025-10-19 06:38:23,106590.31
1760855963.8260267,2025-10-19 06:39:23,106629.32
1760856024.1289248,2025-10-19 06:40:24,106653.38
1760856084.432668,2025-10-19 06:41:24,106706.78
1760856144.7370527,2025-10-19 06:42:24,106772.64
1760856205.0463808,2025-10-19 06:43:25,106727.76
1760856265.3476636,2025-10-19 06:44:25,106700.01
1760856325.6515915,2025-10-19 06:45:25,106701.05
1760856385.9590375,2025-10-19 06:46:25,106670.0
1760856446.2870424,2025-10-19 06:47:26,106681.04
1760856506.594648,2025-10-19 06:48:26,106691.19
1760856566.8989706,2025-10-19 06:49:26,106715.99
1760856627.2046928,2025-10-19 06:50:27,106701.8
1760856687.5140529,2025-10-19 06:51:27,106706.08
1760856747.8171482,2025-10-19 06:52:27,106722.79
1760856808.12233,2025-10-19 06:53:28,106701.99
1760856868.4256015,2025-10-19 06:54:28,106697.16
1760856928.7294297,2025-10-19 06:55:28,106709.41
1760856989.0367837,2025-10-19 06:56:29,106741.5
1760857049.3431067,2025-10-19 06:57:29,106766.68
1760857109.640878,2025-10-19 06:58:29,106767.97
1760857169.9478755,2025-10-19 06:59:29,106777.76
1760857230.2543962,2025-10-19 07:00:30,106767.07
1760857290.560648,2025-10-19 07:01:30,106767.69
1760857350.864449,2025-10-19 07:02:30,106737.91
1760857411.1688297,2025-10-19 07:03:31,106761.61
1760857471.4740207,2025-10-19 07:04:31,106779.99
1760857531.7813756,2025-10-19 07:05:31,106805.51
1760857592.0879111,2025-10-19 07:06:32,106805.52
1760857652.395225,2025-10-19 07:07:32,106801.99
1760857712.7030797,2025-10-19 07:08:32,106794.75
1760857773.00526,2025-10-19 07:09:33,106841.84
1760857833.3089373,2025-10-19 07:10:33,106869.98
1760857893.6238172,2025-10-19 07:11:33,106816.02
1760857953.930652,2025-10-19 07:12:33,106816.02
1760858014.2389288,2025-10-19 07:13:34,106843.8
1760858074.5413592,2025-10-19 07:14:34,106860.0
1760858134.8463204,2025-10-19 07:15:34,106892.0
1760858195.1500254,2025-10-19 07:16:35,106900.0
1760858255.4549472,2025-10-19 07:17:35,106912.07
1760858315.7574608,2025-10-19 07:18:35,106906.38
1760858376.062668,2025-10-19 07:19:36,106880.61
1760858436.3677015,2025-10-19 07:20:36,106867.94
1760858496.6688845,2025-10-19 07:21:36,106846.01
1760858556.975875,2025-10-19 07:22:36,106832.04
1760858617.277689,2025-10-19 07:23:37,106827.76
1760858677.58482,2025-10-19 07:24:37,106840.0
1760858737.8903797,2025-10-19 07:25:37,106868.25
1760858798.19605,2025-10-19 07:26:38,106903.25
1760858858.5048532,2025-10-19 07:27:38,106907.8
1760858918.8099895,2025-10-19 07:28:38,106904.57
1760858979.0858486,2025-10-19 07:29:39,106854.34
1760859039.3884661,2025-10-19 07:30:39,106857.6
1760859099.6907856,2025-10-19 07:31:39,106829.06
1760859159.9950926,2025-10-19 07:32:39,106836.53
1760859220.3031764,2025-10-19 07:33:40,106841.65
1760859280.6099942,2025-10-19 07:34:40,106867.0
1760859340.9070733,2025-10-19 07:35:40,106864.31
1760859401.2166247,2025-10-19 07:36:41,106860.98
1760859461.5194938,2025-10-19 07:37:41,106858.75
1760859521.8297684,2025-10-19 07:38:41,106819.22
1760859582.1361573,2025-10-19 07:39:42,106786.51
1760859642.4457319,2025-10-19 07:40:42,106729.47
1760859702.7495127,2025-10-19 07:41:42,106709.72
1760859763.0586414,2025-10-19 07:42:43,106740.28
1760859823.3649604,2025-10-19 07:43:43,106752.75
1760859883.672826,2025-10-19 07:44:43,106742.08
1760859943.9782996,2025-10-19 07:45:43,106739.76
1760860004.2830136,2025-10-19 07:46:44,106706.27
1760860064.5909698,2025-10-19 07:47:44,106734.15
1760860124.89518,2025-10-19 07:48:44,106716.77
1760860185.1893518,2025-10-19 07:49:45,106730.02
1760860245.49525,2025-10-19 07:50:45,106730.03
1760860305.802304,2025-10-19 07:51:45,106730.03
1760860366.1118379,2025-10-19 07:52:46,106766.0
1760860426.4204679,2025-10-19 07:53:46,106765.99
1760860486.7267137,2025-10-19 07:54:46,106797.22
1760860547.0332546,2025-10-19 07:55:47,106792.95
1760860607.342501,2025-10-19 07:56:47,106792.96
1760860667.650847,2025-10-19 07:57:47,106795.0
1760860727.9504979,2025-10-19 07:58:47,106773.63
1760860788.2582169,2025-10-19 07:59:48,106785.99
1760860848.5648913,2025-10-19 08:00:48,106788.58
1760860908.8733885,2025-10-19 08:01:48,106876.76
1760860969.177375,2025-10-19 08:02:49,106830.0
1760861029.486797,2025-10-19 08:03:49,106807.62
1760861089.798386,2025-10-19 08:04:49,106810.31
1760861150.110946,2025-10-19 08:05:50,106838.17
1760861210.4180892,2025-10-19 08:06:50,106838.17
1760861270.7220619,2025-10-19 08:07:50,106838.16
1760861331.0332952,2025-10-19 08:08:51,106838.16
1760861391.3421047,2025-10-19 08:09:51,106839.0
1760861451.6456077,2025-10-19 08:10:51,106821.53
1760861511.9530153,2025-10-19 08:11:51,106821.53
1760861572.262676,2025-10-19 08:12:52,106778.14
1760861632.5689108,2025-10-19 08:13:52,106778.15
1760861692.8763645,2025-10-19 08:14:52,106820.44
1760861753.1830974,2025-10-19 08:15:53,106851.45
1760861813.482424,2025-10-19 08:16:53,106770.22
1760861873.7857795,2025-10-19 08:17:53,106749.02
1760861934.0966103,2025-10-19 08:18:54,106970.7
1760861994.4074042,2025-10-19 08:19:54,107129.71
1760862054.71019,2025-10-19 08:20:54,106957.27
1760862115.0137985,2025-10-19 08:21:55,106999.72
1760862175.3186705,2025-10-19 08:22:55,106862.32
1760862235.623841,2025-10-19 08:23:55,106915.92
1760862295.926922,2025-10-19 08:24:55,106616.94
1760862356.2161677,2025-10-19 08:25:56,106320.0
1760862416.522216,2025-10-19 08:26:56,106581.06
1760862476.8260562,2025-10-19 08:27:56,106646.63
1760862537.1330214,2025-10-19 08:28:57,106677.9
1760862597.4368641,2025-10-19 08:29:57,106706.09
1760862657.742216,2025-10-19 08:30:57,106680.94
1760862718.0497067,2025-10-19 08:31:58,106666.66
